cluster_id,count,top_sw_l1,top_sw_l1_pct,sw_l1_entropy,top_industry,top_industry_pct,avg_pct_chg,std_pct_chg,avg_roe,std_roe,avg_pe_ttm,std_pe_ttm,avg_pb,std_pb,avg_total_mv,std_total_mv,avg_turnover_rate,std_turnover_rate,avg_Size,avg_Size_sw_neutral,avg_LogSize_sw_neutral,avg_NonlinearSize,avg_NonlinearSize_sw_neutral,avg_Value,avg_Value_sw_neutral,avg_Momentum,avg_Momentum_sw_neutral,avg_ShortReversal,avg_ShortReversal_sw_neutral,avg_Volatility,avg_Volatility_sw_neutral,avg_Liquidity,avg_Liquidity_sw_neutral,avg_Profitability,avg_Profitability_sw_neutral,avg_Growth,avg_Growth_sw_neutral,avg_Leverage,avg_Leverage_sw_neutral,avg_EarningsQuality,avg_EarningsQuality_sw_neutral,prototype_stocks
42,3,医药生物,0.3333333333333333,1.0986122883681095,中成药,0.3333333333333333,-0.6200999617576599,1.9796473979949951,10.655865669250488,11.132868766784668,62.00630187988281,42.17207717895508,3.4957332611083984,1.8247970342636108,1154382.625,541989.1279072596,1.82096666097641,1.111318574663768,-0.19786755740642548,-0.0781782940030098,0.00521802669391036,-0.19786755740642548,-0.0781782940030098,-0.21918173134326935,-0.0011909852037206292,,,,,,,-0.2759716212749481,0.06433463096618652,0.49069592356681824,0.005590339656919241,0.04657159745693207,0.10577980428934097,-0.4279897212982178,-0.15986807644367218,,,"603130.SH,600750.SH,600751.SH"
43,94,机械设备,0.11702127659574468,3.0790342375892417,电气设备,0.05319148936170213,-0.7054957151412964,3.883924722671509,1.963470458984375,9.549762725830078,119.42792510986328,224.91043090820312,4.08173131942749,4.634181499481201,1523389.864394947,2256364.7131799883,4.089014466671234,4.178596450333902,-0.09936071932315826,-0.1467016637325287,-0.13797876238822937,-0.09936071932315826,-0.1467016637325287,0.1284436136484146,0.16485553979873657,,,,,,,0.054985158145427704,0.03641651198267937,-0.1612577736377716,-0.16049426794052124,-0.01779964566230774,-0.03200098127126694,0.11561085283756256,0.06508713215589523,,,"601799.SH,603629.SH,688800.SH"
44,1,机械设备,1.0,-1.000000082690371e-10,专用机械,1.0,-9.676600456237793,,12.867400169372559,,102.85389709472656,,12.475199699401855,,2867451.0,,5.870500087738037,,0.259437620639801,0.9101553559303284,1.1333589553833008,0.259437620639801,0.9101553559303284,0.1261441856622696,0.0672375038266182,,,,,,,0.5350169539451599,0.6195396184921265,1.137814998626709,1.213514804840088,0.6165995001792908,0.5932717323303223,-0.46613094210624695,-0.3609420359134674,,,688025.SH
45,1,机械设备,1.0,-1.000000082690371e-10,专用机械,1.0,-2.0754001140594482,,4.346499919891357,,120.072998046875,,5.297999858856201,,5300970.0,,1.8844000101089478,,0.9090677499771118,2.148287296295166,2.5281755924224854,0.9090677499771118,2.148287296295166,0.1423908919095993,0.08354634046554565,,,,,,,-0.5839194655418396,-0.6260727047920227,0.14099416136741638,0.045421112328767776,-0.2862074077129364,-0.32347989082336426,0.1887694001197815,0.39766809344291687,,,688777.SH
46,1,公用事业,1.0,-1.000000082690371e-10,火力发电,1.0,10.020899772644043,,5.099100112915039,,128.33900451660156,,8.367899894714355,,4167166.25,,4.685200214385986,,0.606397807598114,0.2729669213294983,0.43294206261634827,0.606397807598114,0.2729669213294983,0.18497024476528168,0.3600674271583557,,,,,,,2.7825794219970703,1.4158095121383667,-0.10302091389894485,-0.2499350756406784,0.16041763126850128,0.043742142617702484,1.8421889543533325,1.5522418022155762,,,600726.SH
47,1,机械设备,1.0,-1.000000082690371e-10,专用机械,1.0,-3.6405999660491943,,3.7393999099731445,,89.67510223388672,,8.250100135803223,,9240233.0,,1.1505999565124512,,1.9606575965881348,4.152515411376953,4.138373851776123,1.9606575965881348,4.152515411376953,0.023532312363386154,-0.035766810178756714,,,,,,,-0.09599196165800095,-0.08290642499923706,0.1750631332397461,0.08534378558397293,1.0257045030593872,1.0086957216262817,-0.5663741827011108,-0.4770597517490387,,,301200.SZ
48,1,电子,1.0,-1.000000082690371e-10,电气设备,1.0,-1.4148999452590942,,5.728499889373779,,86.88490295410156,,4.644800186157227,,1739800.375,,7.583899974822998,,-0.04158974066376686,-0.25012075901031494,-0.19765451550483704,-0.04158974066376686,-0.25012075901031494,-0.07420744001865387,-0.31574735045433044,,,,,,,0.8396411538124084,0.3741035461425781,-0.19810894131660461,-0.16215182840824127,-0.1002315878868103,-0.2327452003955841,0.7235220074653625,1.0516502857208252,,,002922.SZ
49,1,机械设备,1.0,-1.000000082690371e-10,矿物制品,1.0,-0.6528000235557556,,-10.669899940490723,,57.7557487487793,,7.636899948120117,,664626.25,,4.269999980926514,,-0.3286084532737732,-0.21060329675674438,-0.26590073108673096,-0.3286084532737732,-0.21060329675674438,-0.15185077488422394,-0.21182064712047577,,,,,,,-0.13032430410385132,-0.12112555652856827,-2.0406503677368164,-2.5110714435577393,0.007183033972978592,-0.02555774338543415,0.3227596580982208,0.5528770089149475,,,300700.SZ
50,1,基础化工,1.0,-1.000000082690371e-10,化工原料,1.0,-2.703700065612793,,8.939900398254395,,54.08449935913086,,4.656499862670898,,1422549.125,,3.271699905395508,,-0.12628024816513062,0.12227731943130493,0.19806025922298431,-0.12628024816513062,0.12227731943130493,-0.2547239661216736,-0.2043362706899643,,,,,,,-0.04739588499069214,-0.0695909932255745,0.46541374921798706,0.7783490419387817,4.164275169372559,4.04876184463501,-0.19033558666706085,-0.026171328499913216,,,002246.SZ
51,81,医药生物,0.14814814814814814,2.857385564658064,元器件,0.08641975308641975,-1.0959197282791138,2.7164108753204346,3.374598741531372,7.439371109008789,84.61082458496094,102.41566467285156,4.172155857086182,4.568279266357422,1264436.7083333333,1349942.498309692,3.4398163946469626,3.161092745996791,-0.1684885174036026,-0.07871823012828827,-0.13137996196746826,-0.1684885174036026,-0.07871823012828827,-0.07811171561479568,-0.06164516136050224,,,,,,,-0.06585245579481125,-0.0717126727104187,0.036972206085920334,0.06412702798843384,-0.015373374335467815,0.008775721304118633,-0.17641712725162506,-0.16305996477603912,,,"603306.SH,603163.SH,603052.SH"
52,65,机械设备,0.12307692307692308,2.938555800080521,电气设备,0.1076923076923077,-0.8654415011405945,3.049582004547119,3.6647565364837646,9.983588218688965,86.57377624511719,128.67169189453125,4.545151233673096,5.81176233291626,1680089.5973557692,2372209.600717137,3.4202030952160176,3.5583681061003047,-0.05752958729863167,-0.03802251070737839,-0.013644592836499214,-0.05752958729863167,-0.03802251070737839,-0.062261007726192474,-0.09828449040651321,,,,,,,-0.1272735893726349,-0.1261626034975052,0.02017967961728573,0.032692983746528625,-0.2259518951177597,-0.17795458436012268,0.16559895873069763,0.08854250609874725,,,"002008.SZ,603175.SH,603160.SH"
53,16,机械设备,0.25,2.133381929264545,化工原料,0.125,-1.0109624862670898,3.8651504516601562,5.956974983215332,6.55358362197876,159.0688018798828,334.1232604980469,5.240900039672852,4.229131698608398,1952584.501953125,2576612.1820427193,5.471854620873928,5.723484121673273,0.01521318033337593,0.013585750013589859,0.013211693614721298,0.01521318033337593,0.013585750013589859,0.38696879148483276,0.33066320419311523,,,,,,,0.3791370093822479,0.248235285282135,0.16689476370811462,0.044271767139434814,0.030731990933418274,0.06843657791614532,0.14930984377861023,0.08550463616847992,,,"301513.SZ,300868.SZ,002049.SZ"
54,1,电力设备,1.0,-1.000000082690371e-10,电气设备,1.0,-1.3035000562667847,,6.441999912261963,,44.88890075683594,,2.7969000339508057,,1190512.5,,4.7480998039245605,,-0.18822264671325684,-0.2536938786506653,-0.2763206660747528,-0.18822264671325684,-0.2536938786506653,-0.33395832777023315,-0.3656401038169861,,,,,,,0.01194289606064558,-0.3252919912338257,0.33692994713783264,0.6124217510223389,-0.02827581763267517,-0.1174473986029625,-0.6488260626792908,-1.0346523523330688,,,002706.SZ
55,1,国防军工,1.0,-1.000000082690371e-10,化纤,1.0,-3.139400005340576,,10.774299621582031,,49.31050109863281,,5.232800006866455,,2975408.75,,3.274600028991699,,0.28825703263282776,0.10263283550739288,0.2468392550945282,0.28825703263282776,0.10263283550739288,-0.24867886304855347,-0.5225812792778015,,,,,,,-0.14942017197608948,-0.3476302921772003,0.9864582419395447,1.2080683708190918,-0.029322106391191483,-0.04616527631878853,-0.2209632843732834,0.038810718804597855,,,300699.SZ
56,1,家用电器,1.0,-1.000000082690371e-10,电气设备,1.0,-2.4131999015808105,,1.6032999753952026,,145.75450134277344,,3.2207999229431152,,390741.59375,,3.16759991645813,,-0.4017222225666046,-0.3153945803642273,-0.38394972681999207,-0.4017222225666046,-0.3153945803642273,0.2572401463985443,0.45283305644989014,,,,,,,-0.3204686641693115,-0.225233793258667,-0.469240665435791,-0.6158329844474792,-0.3420112133026123,-0.21989597380161285,-0.3477489948272705,-0.4933081567287445,,,001326.SZ
57,68,电子,0.17647058823529413,2.7107580012482315,元器件,0.11764705882352941,-1.4823765754699707,3.6693148612976074,4.748234272003174,11.300993919372559,118.83665466308594,247.10910034179688,4.579715251922607,5.876180171966553,3120885.6291360296,4553981.472662003,4.111200028254705,4.367986596683703,0.3270922303199768,0.18388378620147705,0.2010207623243332,0.3270922303199768,0.18388378620147705,0.12657734751701355,0.033503226935863495,,,,,,,0.11198234558105469,0.06385449320077896,0.08001941442489624,0.037148963660001755,0.1057066023349762,0.08809085190296173,0.1682812124490738,0.20534418523311615,,,"001309.SZ,000568.SZ,688190.SH"
58,1,纺织服饰,1.0,-1.000000082690371e-10,纺织,1.0,4.658899784088135,,6.01170015335083,,143.00390625,,9.883600234985352,,844649.5,,7.243899822235107,,-0.28055107593536377,0.2673759162425995,0.23731425404548645,-0.28055107593536377,0.2673759162425995,0.3519343137741089,0.5679602026939392,,,,,,,1.6272867918014526,1.8866850137710571,0.31640002131462097,0.1481131911277771,-0.0437227264046669,-0.011259784922003746,-1.2933634519577026,-1.174963355064392,,,300819.SZ
59,157,机械设备,0.11464968152866242,3.028027012866252,电气设备,0.05732484076433121,-1.0423706769943237,2.914565086364746,1.251157283782959,13.310856819152832,82.33978271484375,151.31021118164062,4.690578460693359,5.866340637207031,2003174.9436863053,3865888.730960399,3.9128404519284605,4.270944544689336,0.028718335554003716,0.0781172439455986,0.06827881932258606,0.028718335554003716,0.0781172439455986,-0.08310963958501816,-0.07973571866750717,,,,,,,-0.009939631447196007,-0.0336761549115181,-0.13372120261192322,-0.15830813348293304,-0.08529084920883179,-0.08141077309846878,0.1941729485988617,0.2119927853345871,,,"688766.SH,688521.SH,301306.SZ"
60,1,房地产,1.0,-1.000000082690371e-10,房产服务,1.0,-0.08219999819993973,,8.6943998336792,,23.006399154663086,,1.9174000024795532,,228337.78125,,1.5885000228881836,,-0.445076048374176,-0.6959124207496643,-0.6835744976997375,-0.445076048374176,-0.6959124207496643,-0.4751787483692169,-0.6084779500961304,,,,,,,-0.4390934407711029,-0.07439445704221725,0.11605705320835114,0.9190373420715332,1.6324162483215332,1.3421201705932617,0.5198637247085571,-0.2706335186958313,,,603506.SH
61,124,医药生物,0.1532258064516129,2.7749367988652747,电气设备,0.10483870967741936,-1.39482581615448,2.953087329864502,3.2349116802215576,11.916735649108887,76.62682342529297,85.4305648803711,4.393730640411377,3.804212808609009,1231100.1010836693,2205125.368094915,3.281493406766845,3.7215986059434183,-0.17738774418830872,-0.1427394151687622,-0.12065649032592773,-0.17738774418830872,-0.1427394151687622,-0.11040788143873215,-0.14029397070407867,,,,,,,-0.11205324530601501,-0.12928377091884613,0.2086760401725769,0.1555526852607727,0.133072629570961,0.1372663378715515,-0.28436344861984253,-0.20401202142238617,,,"688200.SH,603986.SH,688019.SH"
62,1,机械设备,1.0,-1.000000082690371e-10,专用机械,1.0,-2.635200023651123,,-1.3630000352859497,,57.7557487487793,,4.392000198364258,,709526.625,,2.4855000972747803,,-0.316622257232666,-0.18775877356529236,-0.11723536998033524,-0.316622257232666,-0.18775877356529236,-0.2201491743326187,-0.2803802490234375,,,,,,,-0.32364070415496826,-0.33632752299308777,-0.4991491734981537,-0.7047110795974731,-1.1475837230682373,-1.1981608867645264,-0.4919045567512512,-0.39079713821411133,,,603131.SH
63,1,有色金属,1.0,-1.000000082690371e-10,矿物制品,1.0,-4.545499801635742,,2.6572000980377197,,164.69419860839844,,5.094099998474121,,651171.1875,,9.089500427246094,,-0.332200288772583,-0.6085366010665894,-0.7296974062919617,-0.332200288772583,-0.6085366010665894,0.416756272315979,0.5677254796028137,,,,,,,0.8814173936843872,0.5074337124824524,-0.4029649794101715,-0.5019366145133972,1.0951112508773804,0.7675960063934326,-0.7087637782096863,-1.0429860353469849,,,301141.SZ
64,1,家用电器,1.0,-1.000000082690371e-10,家用电器,1.0,-1.7595000267028809,,-7.2967000007629395,,35.61240005493164,,3.5471999645233154,,334011.625,,3.026900053024292,,-0.41686633229255676,-0.3289214074611664,-0.32965320348739624,-0.41686633229255676,-0.3289214074611664,-0.38160252571105957,-0.2250162661075592,,,,,,,-0.258634477853775,-0.1617327332496643,-1.2250562906265259,-1.511663794517517,-0.4286964535713196,-0.2921948730945587,0.8736299872398376,1.011574625968933,,,002723.SZ
65,1,汽车,1.0,-1.000000082690371e-10,摩托车,1.0,-1.1236000061035156,,-3.5106000900268555,,37.88090133666992,,2.7011001110076904,,225605.046875,,1.8997999429702759,,-0.4458055794239044,-0.41554975509643555,-0.4089674949645996,-0.4458055794239044,-0.41554975509643555,-0.3802797198295593,-0.26501306891441345,,,,,,,-0.4412398338317871,-0.3763919770717621,-1.0072122812271118,-1.1189697980880737,-5.206864356994629,-5.141256809234619,0.055798523128032684,-0.013505352661013603,,,002105.SZ
66,1,传媒,1.0,-1.000000082690371e-10,互联网,1.0,-1.9703999757766724,,-1.9154000282287598,,46.50640106201172,,6.6793999671936035,,1399292.75,,2.3640999794006348,,-0.13248856365680695,0.01097714714705944,0.021542919799685478,-0.13248856365680695,0.01097714714705944,-0.23325477540493011,-0.20541678369045258,,,,,,,-0.5347207188606262,-0.4932488203048706,1.7626020908355713,1.272645115852356,-0.7257652878761292,-0.5592565536499023,0.0627349391579628,0.310960590839386,,,300459.SZ
67,1,农林牧渔,1.0,-1.000000082690371e-10,农业综合,1.0,-2.1131999492645264,,1.9082000255584717,,88.56310272216797,,1.8140000104904175,,291786.53125,,12.054499626159668,,-0.4281383454799652,-0.3211745023727417,-0.3994099199771881,-0.4281383454799652,-0.3211745023727417,-0.09642145037651062,-0.05840621888637543,,,,,,,1.904990792274475,2.8298823833465576,-0.535192608833313,-0.21895599365234375,-0.269440233707428,-0.28560858964920044,0.8269239068031311,0.7092304229736328,,,002982.SZ
68,6,电子,0.3333333333333333,1.329661348454758,IT设备,0.16666666666666666,-4.774750232696533,3.2447898387908936,4.007016658782959,3.2840263843536377,118.46196746826172,103.27705383300781,5.926949977874756,5.32585334777832,1067593.2291666667,551753.7570968093,5.6391001145044966,7.734656973182084,-0.22103606164455414,-0.2164183259010315,-0.19544540345668793,-0.22103606164455414,-0.2164183259010315,0.15243859589099884,0.14875619113445282,,,,,,,0.43312832713127136,0.34444549679756165,0.36822256445884705,0.30924442410469055,0.11968293786048889,0.0723525658249855,-0.9409142136573792,-0.8884426951408386,,,"301183.SZ,301080.SZ,300580.SZ"
69,305,医药生物,0.10819672131147541,3.0666827407947514,软件服务,0.06229508196721312,-1.2287214994430542,2.906191349029541,3.4638171195983887,11.337164878845215,106.7218017578125,207.89060974121094,4.767437934875488,5.683381080627441,2178822.9634118844,4293106.864078331,3.3579344900748764,3.3828245873663327,0.07560774683952332,0.019061166793107986,0.018364058807492256,0.07560774683952332,0.019061166793107986,0.058355581015348434,0.06088274344801903,,,,,,,-0.09076935797929764,-0.06219445541501045,0.0771905779838562,0.07235334813594818,-0.041567932814359665,-0.01387793105095625,0.06561999768018723,0.029256543144583702,,,"600519.SH,920045.BJ,601869.SH"
70,1,交通运输,1.0,-1.000000082690371e-10,港口,1.0,-1.50600004196167,,4.233099937438965,,26.36680030822754,,1.402500033378601,,478676.0,,2.081899881362915,,-0.37824803590774536,-0.5273423790931702,-0.5021267533302307,-0.37824803590774536,-0.5273423790931702,-0.43918856978416443,-0.18993456661701202,,,,,,,-0.14541281759738922,1.249100685119629,0.7193587422370911,0.9522654414176941,0.09091626107692719,0.2290152758359909,-0.7670673131942749,-0.9147017002105713,,,002040.SZ
71,1,医药生物,1.0,-1.000000082690371e-10,化学制药,1.0,-3.072200059890747,,8.689599990844727,,26.18709945678711,,2.512200117111206,,376068.0625,,5.952700138092041,,-0.40563932061195374,-0.37921491265296936,-0.37859684228897095,-0.40563932061195374,-0.37921491265296936,-0.4477999210357666,-0.420817494392395,,,,,,,0.5173379778862,1.2479981184005737,0.4661574065685272,-0.19454015791416168,-0.008115905337035656,0.0008260780014097691,-0.8550411462783813,-0.37051913142204285,,,000788.SZ
72,3,通信,0.3333333333333333,1.0986122883681095,电信运营,0.3333333333333333,2.8719332218170166,9.558399200439453,2.4220001697540283,1.8550249338150024,144.5049591064453,204.52781677246094,3.6063668727874756,3.1642088890075684,531733.8916666667,356059.0725885002,8.8108247979482,11.19418604305796,-0.3640841543674469,-0.3418959379196167,-0.33672213554382324,-0.3640841543674469,-0.3418959379196167,0.26246580481529236,-0.06419077515602112,,,,,,,1.2637965679168701,0.6192019581794739,-0.5921932458877563,-0.5443346500396729,-0.17151623964309692,-0.2053007036447525,-0.1941574662923813,-0.1742466688156128,,,"300959.SZ,920118.BJ,603889.SH"
73,1,商贸零售,1.0,-1.000000082690371e-10,百货,1.0,-0.6672000288963318,,3.8285999298095703,,82.11370086669922,,3.0771000385284424,,267165.03125,,1.1614999771118164,,-0.4347110986709595,-0.46311381459236145,-0.43800219893455505,-0.4347110986709595,-0.46311381459236145,-0.09656452387571335,-0.033682018518447876,,,,,,,-0.7167233824729919,-0.6532753109931946,-0.4230428636074066,-0.3515376150608063,1.326472282409668,1.3508706092834473,-1.5435082912445068,-1.6201376914978027,,,600857.SH
74,159,电子,0.1069182389937107,3.092951768569894,汽车配件,0.08176100628930817,-0.9466873407363892,2.8657357692718506,2.035940408706665,11.320026397705078,105.44593048095703,190.2742919921875,4.755222320556641,5.967151165008545,2081323.6509787734,4050809.1390955583,4.165675789545167,4.439324226902657,0.04958021640777588,0.03658558428287506,0.05188872292637825,0.04958021640777588,0.03658558428287506,0.05032944679260254,0.062293220311403275,,,,,,,0.07477901875972748,0.04385904222726822,-0.11986588686704636,-0.1289331167936325,-0.0071938238106667995,-0.026125818490982056,0.09085623174905777,0.09959534555673599,,,"688256.SH,688072.SH,688630.SH"
75,1,非银金融,1.0,-1.000000082690371e-10,多元金融,1.0,-0.6890000104904175,,4.513500213623047,,24.268299102783203,,1.041700005531311,,2324842.5,,0.5428000092506409,,0.11458779126405716,-0.5470753908157349,-0.5243327617645264,0.11458779126405716,-0.5470753908157349,-0.44307422637939453,-0.1979912966489792,,,,,,,-0.8291414380073547,-0.450131356716156,-0.11405668407678604,-1.0216941833496094,-0.36407333612442017,-0.9871954917907715,1.8407260179519653,0.4794500768184662,,,002423.SZ
76,26,基础化工,0.15384615384615385,2.598143441244435,家用电器,0.07692307692307693,-1.0259230136871338,2.2259507179260254,3.248753786087036,10.158435821533203,116.23023986816406,278.5762023925781,3.8449387550354004,3.380866050720215,2401917.7752403845,4162968.527912736,3.678657817703027,5.008238338446551,0.1351630985736847,0.3021945655345917,0.09889699518680573,0.1351630985736847,0.3021945655345917,0.1000460758805275,0.21760627627372742,,,,,,,-0.08190310001373291,-0.03487098217010498,-0.028138386085629463,-0.02204214595258236,0.03332534804940224,0.023938912898302078,0.0465366393327713,0.05520439147949219,,,"001280.SZ,301511.SZ,001238.SZ"
77,117,医药生物,0.1452991452991453,2.962909988191833,元器件,0.07692307692307693,-0.7955778241157532,3.328357696533203,1.8244463205337524,11.963772773742676,83.86431121826172,134.82501220703125,4.566906452178955,5.4851274490356445,2496188.772238247,4661583.8245854005,3.967652557313951,4.366978459021839,0.16032883524894714,0.17306219041347504,0.2063465267419815,0.16032883524894714,0.17306219041347504,-0.0786110982298851,-0.08069770038127899,,,,,,,0.0457046777009964,0.10366353392601013,-0.03903645649552345,-0.11680439859628677,0.021450918167829514,0.0017002433305606246,0.16578151285648346,0.1662835329771042,,,"002371.SZ,688702.SH,301086.SZ"
78,1,环保,1.0,-1.000000082690371e-10,环境保护,1.0,5.606100082397461,,2.917799949645996,,158.610107421875,,4.615499973297119,,811984.625,,7.442500114440918,,-0.2892709970474243,0.06819701194763184,-0.3247363269329071,-0.2892709970474243,0.06819701194763184,0.41831672191619873,1.077147126197815,,,,,,,0.9726777076721191,1.1671106815338135,0.41311633586883545,0.5881961584091187,0.007527913432568312,0.09958218038082123,-0.9464017748832703,-1.4575499296188354,,,301148.SZ
79,1,通信,1.0,-1.000000082690371e-10,通信设备,1.0,-2.5048000812530518,,0.3343000113964081,,670.3143920898438,,2.253700017929077,,702240.6875,,1.7589000463485718,,-0.3185672461986542,-0.44293883442878723,-0.4652124047279358,-0.3185672461986542,-0.44293883442878723,3.3374781608581543,1.526186466217041,,,,,,,-0.5604144334793091,-1.0127067565917969,-0.27285289764404297,-0.1397353559732437,-0.363798052072525,-0.42655253410339355,-1.4030077457427979,-1.4362350702285767,,,300183.SZ
80,208,机械设备,0.125,3.0189970935293133,电气设备,0.0625,-1.189494252204895,2.777871608734131,2.095731496810913,9.591729164123535,87.92463684082031,172.4317169189453,3.5158369541168213,2.9934699535369873,1477776.6690925476,2875066.42687708,3.634383096792377,3.377368519100024,-0.11153720319271088,-0.09481244534254074,-0.09543056041002274,-0.11153720319271088,-0.09481244534254074,-0.05981254577636719,-0.05353667214512825,,,,,,,-0.050668761134147644,-0.04822198674082756,-0.15287192165851593,-0.1368773877620697,-0.09909790009260178,-0.10956192016601562,-0.0932139903306961,-0.16162732243537903,,,"688692.SH,603929.SH,688120.SH"
81,1,机械设备,1.0,-1.000000082690371e-10,专用机械,1.0,-2.598299980163574,,12.688400268554688,,23.56839942932129,,2.6589999198913574,,552956.6875,,3.0629000663757324,,-0.358418732881546,-0.267418771982193,-0.20873592793941498,-0.358418732881546,-0.267418771982193,-0.4614289402961731,-0.5225827693939209,,,,,,,-0.21126490831375122,-0.21122953295707703,0.5645596385002136,0.541763186454773,0.22157272696495056,0.19214339554309845,0.4564950168132782,0.7077906727790833,,,603966.SH
82,1,电力设备,1.0,-1.000000082690371e-10,电气设备,1.0,-0.1534000039100647,,4.264100074768066,,46.44599914550781,,2.019700050354004,,4743368.5,,4.596199989318848,,0.7602155208587646,0.8581816554069519,0.005708519369363785,0.7602155208587646,0.8581816554069519,-0.33802440762519836,-0.3702141046524048,,,,,,,-0.06878620386123657,-0.3981248140335083,-0.54927659034729,-0.28982314467430115,-0.22737133502960205,-0.3273264467716217,1.100083589553833,0.8608893752098083,,,688472.SH
83,1,建筑材料,1.0,-1.000000082690371e-10,染料涂料,1.0,-0.18080000579357147,,-26.989999771118164,,47.8171501159668,,2.370500087738037,,236585.34375,,1.375599980354309,,-0.44287437200546265,-0.49903160333633423,-0.45178914070129395,-0.44287437200546265,-0.49903160333633423,-0.3158041834831238,-0.23466575145721436,,,,,,,-0.5274566411972046,-0.4478941261768341,-2.5044872760772705,-2.315648317337036,-5.344354152679443,-4.540554046630859,1.8829909563064575,1.695388913154602,,,603378.SH
84,2,钢铁,0.5,0.6931471803599453,普钢,0.5,-1.6581000089645386,0.3897572159767151,0.4834499955177307,0.6558415293693542,39.779876708984375,4.64975643157959,1.5467829704284668,1.3875089883804321,606916.65625,361197.7894221601,0.902099996805191,0.217506018851564,-0.34401407837867737,-0.42044466733932495,-0.4221160411834717,-0.34401407837867737,-0.42044466733932495,-0.3503649830818176,-0.2486458569765091,,,,,,,-0.7421528100967407,-0.5652351379394531,-0.07200023531913757,0.6157733798027039,0.5051146745681763,0.3686830997467041,-0.2974889874458313,-0.577290415763855,,,"688098.SH,002110.SZ"
85,6,非银金融,0.16666666666666666,1.7917594686280547,证券,0.16666666666666666,0.10723332315683365,2.29085373878479,-0.49565014243125916,9.338313102722168,70.9601058959961,72.32486724853516,3.6690502166748047,1.7125588655471802,1266065.671875,1290201.057805829,3.9296999971071878,3.0190819697712548,-0.16805364191532135,-0.22847945988178253,-0.19231069087982178,-0.16805364191532135,-0.22847945988178253,-0.15335670113563538,-0.053540926426649094,,,,,,,-0.10359438508749008,0.5475841760635376,-0.2662842273712158,-0.40996959805488586,0.06399912387132645,0.09593194723129272,0.4923636019229889,0.4704638421535492,,,"600499.SH,300246.SZ,300612.SZ"
86,4,纺织服饰,0.25,1.3862943607198905,纺织,0.25,-1.329974889755249,1.9064768552780151,1.4879000186920166,4.978668689727783,156.414794921875,140.36607360839844,2.9062747955322266,0.9484724402427673,460878.8125,196233.91905236233,3.2282750606536865,1.3580994599380263,-0.3829990029335022,-0.3317839801311493,-0.3927263617515564,-0.3829990029335022,-0.3317839801311493,0.3335148096084595,0.28954607248306274,,,,,,,-0.19987189769744873,-0.10527514666318893,0.08911341428756714,0.08638381958007812,-0.02396950125694275,0.022799629718065262,-0.5090042352676392,-0.5030133724212646,,,"301133.SZ,688118.SH,301305.SZ"
87,102,机械设备,0.11764705882352941,3.004008888808693,专用机械,0.06862745098039216,-1.3345441818237305,3.579467296600342,2.815009117126465,10.254227638244629,67.97919464111328,85.88360595703125,4.310317516326904,5.280233383178711,1688381.7260355388,3388762.016349291,3.715790060080734,4.4506515234013335,-0.05531599372625351,0.0035908592399209738,0.056201573461294174,-0.05531599372625351,0.0035908592399209738,-0.17705383896827698,-0.19553057849407196,,,,,,,-0.024693507701158524,-0.06638898700475693,-0.08805440366268158,0.003533594775944948,0.013575298711657524,0.005199656821787357,0.13254666328430176,0.12769466638565063,,,"301326.SZ,688325.SH,000988.SZ"
89,72,机械设备,0.1388888888888889,2.8413355979977357,专用机械,0.1111111111111111,-1.2833222150802612,2.4552228450775146,4.204615116119385,9.719645500183105,104.52936553955078,230.812255859375,4.336416244506836,5.331946849822998,1753526.6556770825,3473394.1173862177,3.2468740148842334,3.2153465646680526,-0.037925492972135544,-0.024618208408355713,0.0008541743154637516,-0.037925492972135544,-0.024618208408355713,0.04765298590064049,0.0931188240647316,,,,,,,-0.17527584731578827,-0.0993967205286026,0.1736939698457718,0.17181849479675293,0.1150267943739891,0.10555010288953781,-0.16339200735092163,-0.11970872431993484,,,"301626.SZ,688615.SH,301589.SZ"
90,27,电力设备,0.1111111111111111,2.82694429668756,家用电器,0.1111111111111111,-1.2132147550582886,2.6847116947174072,1.0976933240890503,12.553587913513184,129.45518493652344,233.88604736328125,4.761148452758789,6.656801223754883,1545873.170138889,2300619.5501773427,4.201054621228465,4.542003692279934,-0.09335878491401672,-0.0802229717373848,-0.10373353958129883,-0.09335878491401672,-0.0802229717373848,0.18476000428199768,0.16318757832050323,,,,,,,0.15952365100383759,0.15407416224479675,-0.29215484857559204,-0.23103047907352448,-0.03461003676056862,-0.015423589386045933,-0.12847353518009186,-0.10593242943286896,,,"300731.SZ,301289.SZ,301217.SZ"
91,229,医药生物,0.10480349344978165,3.1118291829308777,电气设备,0.07860262008733625,-1.2061808109283447,2.3631157875061035,1.9357657432556152,12.84711742401123,79.83036041259766,107.20858764648438,4.3215742111206055,5.559402942657471,2049684.5501828594,4195586.918046754,3.5780682520626934,3.5092799748988983,0.04113413020968437,0.09581366926431656,0.11635863035917282,0.04113413020968437,0.09581366926431656,-0.10583281517028809,-0.06306794285774231,,,,,,,-0.06553133577108383,-0.03824518993496895,-0.10040801018476486,-0.10797605663537979,0.0181497260928154,0.018736980855464935,0.10207317769527435,0.07784644514322281,,,"002028.SZ,002384.SZ,300672.SZ"
