record_id,stock_code,stock_name,asof_date,degree,weighted_degree,component_id,component_size,pagerank
1ba94eea23fd8eb5db4eedfa,002369.SZ,卓翼科技,2024-06-15,9,1.929516315460205,0,5406,0.00022348
e02d01378ca38486b229f4cc,002371.SZ,北方华创,2024-06-15,8,2.4998576641082764,0,5406,0.00019812085
88f16df4a7994290a61b945a,002372.SZ,伟星新材,2024-06-30,5,1.8437386751174927,0,5406,0.00017502441
0dfbadbcf9a6013e223c5352,002373.SZ,千方科技,2024-06-15,9,2.3983192443847656,0,5406,0.00024109805
399893d23a0e042c487cc13d,002374.SZ,中锐股份,2024-06-30,10,3.130087375640869,0,5406,0.00025546522
6e0a9ed6419acd6578be3fea,002376.SZ,新北洋,2024-06-15,5,1.055962324142456,0,5406,0.000132955
4ecc8924aba122aecbdce4da,002377.SZ,国创高新,2024-06-15,6,1.1376755237579346,0,5406,0.00016323446
8a0d26cafa0586565df0faa7,002378.SZ,章源钨业,2024-06-15,6,2.885172128677368,0,5406,0.00026583602
5d385099b090ea253eeb7a77,002379.SZ,宏桥控股,2024-06-15,6,2.5249083042144775,0,5406,0.00023686545
8ee272ccd3a2f923d712a7a4,002380.SZ,科远智慧,2024-06-15,10,2.324725866317749,0,5406,0.00026747526
a572c114fd0d8388e54cd4ee,002382.SZ,蓝帆医疗,2024-06-15,9,2.213043451309204,0,5406,0.0002082234
4bde90534644886eff25a1a3,002383.SZ,合众思壮,2024-06-15,7,2.716317653656006,0,5406,0.0002345083
a4cb4440c07a79bc2194fa27,002384.SZ,东山精密,2024-06-15,7,1.690165638923645,0,5406,0.00016991152
9a9ac3d7e71f0404889ed208,002385.SZ,大北农,2024-06-15,5,0.7080263495445251,0,5406,7.5302e-05
15deb081d41243dc24647f6a,002386.SZ,天原股份,2024-06-15,8,1.7766324281692505,0,5406,0.00016126042
62b354badefe0723a48f8190,002392.SZ,北京利尔,2024-06-15,7,3.3801920413970947,0,5406,0.00022257058
c138ce70a3b31650338aac36,002393.SZ,力生制药,2024-06-15,11,3.3667588233947754,0,5406,0.0002995037
09dcadc1a5626f270e7685e1,002394.SZ,联发股份,2024-06-30,9,3.3850865364074707,0,5406,0.00026464154
2065956883d75c5f197ccd55,002397.SZ,梦洁股份,2024-06-15,6,1.6293675899505615,0,5406,0.00019107772
4c8c2b959bae88eb1b378927,002421.SZ,达实智能,2024-06-30,8,2.122882843017578,0,5406,0.00023702868
1bc199635a5ab0ee6f49b1d8,002566.SZ,益盛药业,2024-06-15,9,2.514448642730713,0,5406,0.00022186304
